"event_id","sport_name","pre_play_turnover","in_play_turnover"
"2.101173556","Rugby League",2661.06,1318.52
"2.101173558","Rugby League",23404.7,5014.36
"2.101173559","Rugby League",8753.64,9.24
"2.101173574","Rugby League",1577.58,40
"2.101173582","Rugby League",6516.66,750.78
"2.101173588","Rugby League",1806.84,2195.8
"2.101173589","Rugby League",2181.64,239.72
"2.101173595","Rugby League",2785.56,33.76
"2.101173597","Rugby League",4153.46,443.4
"2.101173633","Rugby League",14551.47,38.35
"2.101173636","Rugby League",2021.65,6641.55
"2.101173637","Rugby League",3146.06,342.52
"2.101173666","Rugby League",909.8,5.76
"2.101173674","Rugby League",1365.38,414.3
"2.101173675","Rugby League",1567.58,492
"2.101173705","Rugby League",65.66,23.94
"2.101173750","Rugby League",17967.47,1631.05
"2.101173753","Rugby League",4722.32,754.5
"2.101173754","Rugby League",5602.68,8
"2.101173784","Rugby League",248.08,125.58
"2.101173789","Rugby League",3448.58,2
"2.101173793","Rugby League",3851.05,216.59
"2.101173828","Rugby League",1893.46,195.72
"2.101173829","Rugby League",1578.08,629.66
"2.101173831","Rugby League",3975.77,807.69
"2.101173855","Rugby League",8608.22,430.34
"2.101173861","Rugby League",982.2,262.1
"2.101173885","Soccer",10830.73,49190.61
"2.101173886","Soccer",1377.48,4311.54
"2.101173887","Soccer",14996.25,5973.47
"2.101173888","Soccer",13956.04,9484.54
"2.101173889","Soccer",2069.74,6274.08
"2.101173890","Soccer",2349.6,12476.56
"2.101173892","Soccer",746.36,177.72
"2.101173893","Soccer",19.27,2323.57
"2.101173896","Soccer",688.4,247.68
"2.101173897","Soccer",2310.1,5590.46
"2.101173898","Soccer",300.82,899.76
"2.101173899","Soccer",88,320.82
"2.101173909","Soccer",229,286.9
"2.101173910","Soccer",77.28,6.9
"2.101173912","Soccer",809.44,4273.88
"2.101173913","Soccer",95.64,4
"2.101173916","Soccer",293.56,538.86
"2.101173955","Soccer",62.12,13.04
"2.101173956","Soccer",389.28,380.56
"2.101174373","Soccer",38331.02,58169.78
"2.101174374","Soccer",2109.96,9241.84
"2.101174375","Soccer",3229.37,45291.09
"2.101174376","Soccer",27478.87,44514.33
"2.101174377","Soccer",6365.89,18145.69
"2.101174378","Soccer",4000.01,4963.11
"2.101174380","Soccer",1070.08,4140.14
"2.101174381","Soccer",121.06,4915.66
"2.101174384","Soccer",1163.32,8091.82
"2.101174385","Soccer",3601.57,17171.35
"2.101174386","Soccer",1413.66,11926.52
"2.101174395","Soccer",300,2316.3
"2.101174396","Soccer",43.14,4343.16
"2.101174397","Soccer",304.48,16097.92
"2.101174400","Soccer",3543.72,23929.5
"2.101174401","Soccer",408.02,870.12
"2.101174404","Soccer",306.64,68268.8
"2.101174443","Soccer",295.79,9.13
"2.101174444","Soccer",388.56,9476.1
"2.101174447","Soccer",21773.26,6399.26
"2.101174448","Soccer",508.78,1027.9
"2.101174449","Soccer",2466.24,4932
"2.101174450","Soccer",6924.67,7412.69
"2.101174451","Soccer",1164.99,564.85
"2.101174452","Soccer",1370.35,604.05
"2.101174454","Soccer",121.64,753.16
"2.101174458","Soccer",1364.16,2444.38
"2.101174460","Soccer",116.1,144.18
"2.101174461","Soccer",441.18,40.52
"2.101174471","Soccer",938.76,190.62
"2.101174472","Soccer",189.34,20.52
"2.101174474","Soccer",635.98,4328.18
"2.101174475","Soccer",8,35.88
"2.101174518","Soccer",326.54,132.24
"2.101174521","Soccer",26536.6,38861.06
"2.101174522","Soccer",2712.79,4632.89
"2.101174523","Soccer",3918.55,27513.05
"2.101174524","Soccer",13627.86,48895.88
"2.101174525","Soccer",9986.67,16500.93
"2.101174526","Soccer",4254.83,9008.73
"2.101174528","Soccer",1234.61,1551.15
"2.101174529","Soccer",226.74,557.48
"2.101174532","Soccer",3408.88,4958.8
"2.101174533","Soccer",3571.66,3275.12
"2.101174534","Soccer",3330.9,100
"2.101174535","Soccer",1283.28,1149.28
"2.101174545","Soccer",765.98,253.52
"2.101174548","Soccer",5232.64,9034.58
"2.101174549","Soccer",13.14,20.96
"2.101174552","Soccer",3499.4,62.4
"2.101174592","Soccer",168.74,686.48
"2.101174599","Soccer",10009.57,8356.01
"2.101174600","Soccer",601.98,1871.9
"2.101174601","Soccer",515.52,2670.6
"2.101174602","Soccer",8155.29,4661.23
"2.101174603","Soccer",1290.03,622.47
"2.101174604","Soccer",983.11,15827.69
"2.101174606","Soccer",553.02,1811.44
"2.101174607","Soccer",1857.06,0.02
"2.101174608","Soccer",8,117.4
"2.101174610","Soccer",2240.68,214.58
"2.101174611","Soccer",460.72,347.16
"2.101174612","Soccer",598.07,189.93
"2.101174613","Soccer",297,33.72
"2.101174623","Soccer",286.8,56.46
"2.101174626","Soccer",512.92,6968.42
"2.101174627","Soccer",56.44,12.32
"2.101174630","Soccer",629.58,15.02
"2.101174670","Soccer",168.2,102.6
"2.101174673","Soccer",16797.55,22693.11
"2.101174674","Soccer",596.84,487.64
"2.101174675","Soccer",728.71,4931.37
"2.101174676","Soccer",5588.77,14050.43
"2.101174677","Soccer",2125.51,3654.43
"2.101174678","Soccer",932.28,1091.2
"2.101174680","Soccer",70.78,505.36
"2.101174681","Soccer",57.12,200.6
"2.101174684","Soccer",10,136.14
"2.101174685","Soccer",556.65,958.37
"2.101174686","Soccer",935.5,334.54
"2.101174698","Soccer",152.98,31.44
"2.101174700","Soccer",431.29,4415.99
"2.101174701","Soccer",26.62,24.42
"2.101174704","Soccer",1298.12,2229.5
"2.101174744","Soccer",210.17,382.15
"2.101174747","Cricket",1644.28,140.8
"2.101174751","Cricket",761.98,195.12
"2.101174753","Cricket",1722.32,570.26
"2.101174755","Cricket",10.48,41.72
"2.101174757","Cricket",1249.66,204.36
"2.101174759","Cricket",1064.91,75.61
"2.101174780","Cricket",294.64,118
"2.101175036","Rugby Union",52757.25,35402.57
"2.101175037","Rugby Union",2803.97,148.01
"2.101175038","Rugby Union",464.34,1230.52
"2.101175040","Rugby Union",12971.56,871.02
"2.101175049","Rugby Union",12895.14,302.9
"2.101175054","Rugby Union",23824.25,56745.01
"2.101175056","Rugby Union",973.74,2.86
"2.101175058","Rugby Union",2138,1209.44
"2.101175068","Rugby Union",37524.84,4217.2
"2.101175082","Rugby Union",24493.45,42656.85
"2.101175084","Rugby Union",890.67,1897.19
"2.101175086","Rugby Union",4411,670.64
"2.101175097","Rugby Union",53137.51,30126.69
"2.101175098","Rugby Union",18200.01,225.85
"2.101175099","Rugby Union",2553.22,5387.56
"2.101175101","Rugby Union",3446.36,1842.5
"2.101175111","Rugby Union",26771.39,19320.35
"2.101175115","Rugby Union",3816.24,67.4
"2.101175125","Rugby Union",10564.74,3470.68
"2.101175126","Rugby Union",897.71,50.35
"2.101175129","Rugby Union",774.12,405.38
"2.101175143","Cricket",1398.32,1569.38
"2.101175145","Cricket",596.8,7.2
"2.101175146","Cricket",167.58,14
"2.101175493","Rugby League",13569.76,82
"2.101175494","Rugby League",1113.68,925.68
"2.101175495","Rugby League",541.08,770.28
"2.101175496","Rugby League",18640.32,473.78
"2.101175497","Rugby League",4487.37,2.57
"2.101175527","Rugby League",308.08,7.7
"2.101176163","Cricket",502.59,202.87
"2.101176167","Cricket",1273.46,85.12
"2.101176169","Cricket",1169.59,420.03
"2.101176173","Cricket",209.61,12.43
"2.101176179","Cricket",812.78,87.4
"2.101176181","Cricket",575.87,2.65
"2.101176182","Cricket",352.8,50
"2.101176187","Cricket",251.6,155.62
"2.101176191","Cricket",111.42,100
"2.101176199","Cricket",48.16,40
"2.101176200","Cricket",668.38,9.42
"2.101177787","Rugby League",85297.8,74183.78
"2.101177788","Rugby League",11442.02,1220.38
"2.101177790","Rugby League",1049.28,157.58
"2.101177791","Rugby League",10204.52,1180.96
"2.101177792","Rugby League",2019.62,2.58
"2.101177798","Rugby League",113,3.96
"2.101177824","Soccer",31906.55,51403.99
"2.101177825","Soccer",1806.65,2363.89
"2.101177826","Soccer",2824.4,3460.46
"2.101177827","Soccer",25671.96,28310.28
"2.101177828","Soccer",7910.41,6913.59
"2.101177829","Soccer",1843.56,11885.72
"2.101177831","Soccer",3789.9,3408.84
"2.101177832","Soccer",252.16,235.68
"2.101177835","Soccer",958.76,244.4
"2.101177836","Soccer",1791.12,31046.4
"2.101177837","Soccer",2546.15,2190.81
"2.101177848","Soccer",721.04,35.34
"2.101177849","Soccer",2286.24,4058.62
"2.101177851","Soccer",4337.71,2867.41
"2.101177852","Soccer",90.9,18.6
"2.101177855","Soccer",3288.22,61.7
"2.101177895","Soccer",107.29,2006.15
"2.101177900","Rugby League",79855.24,29087.34
"2.101177901","Rugby League",2382.4,624.08
"2.101177902","Rugby League",821.72,156.02
"2.101177903","Rugby League",190.08,156.02
"2.101177904","Rugby League",1553.81,198.13
"2.101177905","Rugby League",1335.4,7.74
"2.101177936","Rugby League",83629.9,44194.54
"2.101177937","Rugby League",10657.34,197.86
"2.101177940","Rugby League",1176.13,445.43
"2.101177941","Rugby League",2697.27,38.85
"2.101177972","Rugby League",58635.91,81816.71
"2.101177973","Rugby League",1976.95,2029.51
"2.101177974","Rugby League",3415.96,479.02
"2.101177975","Rugby League",411.3,381.44
"2.101177976","Rugby League",4272.63,1745.95
"2.101177982","Rugby League",527.02,18.14
"2.101178003","Rugby League",2113.86,15.66
"2.101178008","Rugby League",91476.07,56783.23
"2.101178010","Rugby League",14578.38,2000.18
"2.101178011","Rugby League",1307.94,20
"2.101178012","Rugby League",13639.27,2063.13
"2.101178013","Rugby League",2218.67,7.77
"2.101178040","Rugby League",328.42,72.52
"2.101178044","Rugby League",88112.04,78735.64
"2.101178046","Rugby League",6553.74,116
"2.101178048","Rugby League",3830.29,67.83
"2.101178049","Rugby League",3099.27,2.59
"2.101178076","Rugby League",3070.3,241.9
"2.101178080","Rugby League",80377.28,43202.2
"2.101178084","Rugby League",3992.66,1648.36
"2.101178085","Rugby League",2804.24,46.28
"2.101178111","Rugby League",6725.92,2046.36
"2.101178112","Rugby League",779.06,917
"2.101178116","Rugby League",121412.01,90111.55
"2.101178117","Rugby League",5353.78,80
"2.101178118","Rugby League",5606.74,860.66
"2.101178119","Rugby League",1559.32,155.78
"2.101178121","Rugby League",5736.24,222.92
"2.101178127","Rugby League",959,18
"2.101178147","Rugby League",3255.52,4199.44
"2.101178148","Rugby League",2598.78,599.32
"2.101178300","Soccer",40980.5,53564.34
"2.101178301","Soccer",5863.14,3168
"2.101178302","Soccer",2293.23,1759.57
"2.101178303","Soccer",17400.01,32017.99
"2.101178304","Soccer",10770.88,31316.18
"2.101178305","Soccer",2261.88,33667.1
"2.101178307","Soccer",1997.53,3761.27
"2.101178308","Soccer",3119.66,675.58
"2.101178309","Soccer",13.46,33.32
"2.101178311","Soccer",1306.3,2646.24
"2.101178312","Soccer",4545.81,24622.95
"2.101178313","Soccer",1004.12,6563.46
"2.101178314","Soccer",22.1,5483.94
"2.101178324","Soccer",501.68,123.02
"2.101178325","Soccer",1210.22,295.8
"2.101178327","Soccer",3185.54,6565.46
"2.101178329","Soccer",10,238.86
"2.101178331","Soccer",2722.12,4317.36
"2.101178371","Soccer",1181.98,929.8
"2.101178374","Soccer",47270.46,42540.18
"2.101178375","Soccer",3881.46,2685.94
"2.101178376","Soccer",2310.34,18074.68
"2.101178377","Soccer",20983.3,63496.06
"2.101178378","Soccer",4253.8,60526.74
"2.101178379","Soccer",1997.04,4179.9
"2.101178381","Soccer",684.5,635.8
"2.101178382","Soccer",2669.12,461.94
"2.101178385","Soccer",1856.64,1158.32
"2.101178386","Soccer",5910.16,1968.92
"2.101178387","Soccer",1040.67,687.25
"2.101178388","Soccer",436.92,165.54
"2.101178397","Soccer",103.3,2459.1
"2.101178398","Soccer",2333.34,748.58
"2.101178401","Soccer",4245.63,16703.65
"2.101178402","Soccer",87.64,24
"2.101178405","Soccer",1212.6,717.02
"2.101178445","Soccer",254.06,2024.8
"2.101178448","Soccer",23003.71,18012.17
"2.101178449","Soccer",3739.98,3485.56
"2.101178450","Soccer",6041.69,23743.63
"2.101178451","Soccer",13489.34,48392.14
"2.101178452","Soccer",5880,78619.42
"2.101178453","Soccer",1885.05,40231.35
"2.101178455","Soccer",655.74,2003.42
"2.101178459","Soccer",252.14,853.04
"2.101178460","Soccer",1788.81,3766.75
"2.101178461","Soccer",629.96,916.36
"2.101178462","Soccer",103.62,814.2
"2.101178470","Soccer",73.56,388
"2.101178472","Soccer",674.74,715.38
"2.101178475","Soccer",1924.68,2627.44
"2.101178476","Soccer",137.7,68.3
"2.101178479","Soccer",6846.32,377
"2.101178519","Soccer",543.85,1399.07
"2.101178523","Soccer",2440.6,1730.26
"2.101178524","Soccer",7681.82,9687.02
"2.101178525","Soccer",15153.42,27880.96
"2.101178526","Soccer",4660.76,10859.46
"2.101178527","Soccer",2309.06,47211.24
"2.101178529","Soccer",1396.64,1772.14
"2.101178530","Soccer",1218.08,238.78
"2.101178533","Soccer",1753.88,1156.08
"2.101178534","Soccer",2237.32,19375.64
"2.101178535","Soccer",360.01,1864.37
"2.101178536","Soccer",499.42,24.62
"2.101178546","Soccer",1404.92,1918.52
"2.101178547","Soccer",2516.42,219.82
"2.101178549","Soccer",6861.61,10006.69
"2.101178551","Soccer",106.66,73.52
"2.101178552","Soccer",2,2
"2.101178553","Soccer",4184.2,248.32
"2.101178593","Soccer",1639.91,2181.83
"2.101178596","Soccer",18332.52,73954.2
"2.101178597","Soccer",3084.76,2521.48
"2.101178598","Soccer",3746.29,535.61
"2.101178599","Soccer",13854.7,18399.7
"2.101178600","Soccer",2644.24,23279.9
"2.101178601","Soccer",2032.36,12017.44
"2.101178603","Soccer",652.22,1532.54
"2.101178604","Soccer",423.07,590.45
"2.101178608","Soccer",463.64,4493.52
"2.101178609","Soccer",105.54,4918.68
"2.101178610","Soccer",605.82,2065.74
"2.101178620","Soccer",1035.02,4.66
"2.101178623","Soccer",8012.86,149.66
"2.101178627","Soccer",953.48,755.52
"2.101178994","Rugby Union",2961.32,152
"2.101179716","Soccer",192,641.88
"2.101179717","Soccer",40610.84,43081.78
"2.101179943","Rugby Union",29459.25,52233.51
"2.101179945","Rugby Union",128.8,216
"2.101179947","Rugby Union",12523.82,4
"2.101179957","Rugby Union",19330.07,30309.39
"2.101179959","Rugby Union",184.84,4857.26
"2.101179960","Rugby Union",5830.38,110
"2.101179961","Rugby Union",7406.1,2154
"2.101179971","Rugby Union",47622.61,41023.53
"2.101179972","Rugby Union",646.6,625.02
"2.101179973","Rugby Union",9073.74,2660.84
"2.101179974","Rugby Union",1608.98,1325.52
"2.101179975","Rugby Union",7393.68,1009.22
"2.101179982","Rugby Union",1107.87,230.73
"2.101179985","Rugby Union",5574.33,4994.57
"2.101179986","Rugby Union",7610.7,5.92
"2.101179989","Rugby Union",215.9,14.72
"2.101179999","Rugby Union",22853.59,9027.15
"2.101180013","Rugby Union",28933.61,19229.27
"2.101180015","Rugby Union",631.72,15.6
"2.101180017","Rugby Union",1252.74,268.16
"2.101181517","Soccer",3624.79,35992.21
"2.101181518","Soccer",1340.24,2969.86
"2.101181519","Soccer",1645.06,2605.58
"2.101181520","Soccer",6680.86,7032.82
"2.101181521","Soccer",48,2384.56
"2.101181522","Soccer",218.06,14505.24
"2.101181524","Soccer",710.84,1753.94
"2.101181525","Soccer",611.68,446.84
"2.101181528","Soccer",1386.86,10
"2.101181529","Soccer",573.48,6762.88
"2.101181530","Soccer",271.75,1899.25
"2.101181531","Soccer",17,1188.02
"2.101181541","Soccer",53.04,76
"2.101181544","Soccer",907.74,1920.08
"2.101181548","Soccer",661.96,4
"2.101181891","Soccer",5885.46,2318.62
"2.101182046","Rugby League",132216.02,47809.96
"2.101182048","Rugby League",1863.54,6.54
"2.101182050","Rugby League",8247.67,538.57
"2.101182051","Rugby League",3608.48,100.3
"2.101182060","Rugby League",772.53,7.51
"2.101182071","Rugby League",8586.96,161.92
"2.101182094","Rugby League",54714.22,64782.96
"2.101182098","Rugby League",13451.12,538.92
"2.101182099","Rugby League",1765.48,12.44
"2.101182123","Rugby League",12292.37,320.81
"2.101182124","Rugby League",811.38,527.24
"2.101182130","Rugby League",41746.71,16500.89
"2.101182134","Rugby League",1728.9,707.1
"2.101182135","Rugby League",1695.96,4.26
"2.101182159","Rugby League",464.73,24.95
"2.101182164","Rugby League",71335.11,40237.47
"2.101182166","Rugby League",729.83,155.03
"2.101182168","Rugby League",3871.42,56.42
"2.101182169","Rugby League",1930.82,13.32
"2.101182193","Rugby League",240.93,984.81
"2.101182198","Rugby League",125616.41,42699.35
"2.101182199","Rugby League",11511.5,40
"2.101182200","Rugby League",849.96,407.96
"2.101182202","Rugby League",2637.94,1053.2
"2.101182227","Rugby League",1415.76,57.98
"2.101182228","Rugby League",1483.29,294.97
"2.101182241","Rugby League",155933.74,96672.72
"2.101182242","Rugby League",22114.92,457.46
"2.101182245","Rugby League",11868.21,483.53
"2.101182271","Rugby League",122.66,144.4
"2.101182275","Rugby League",120092.64,106258.98
"2.101182276","Rugby League",7573.1,246.34
"2.101182277","Rugby League",893.05,170.63
"2.101182278","Rugby League",610.27,155.03
"2.101182279","Rugby League",8123.76,1575.08
"2.101182280","Rugby League",1349.98,9.66
"2.101182304","Rugby League",3638.42,747.26
"2.101182305","Rugby League",734.66,189.56
"2.101182309","Rugby League",127923.55,117767.91
"2.101182310","Rugby League",6819.95,1263.97
"2.101182311","Rugby League",1319.53,155.53
"2.101182312","Rugby League",2358.07,156.17
"2.101182313","Rugby League",17911.95,6609.47
"2.101182314","Rugby League",15980.07,91.67
"2.101182319","Rugby League",1244.94,463.98
"2.101182323","Rugby League",254.38,26.46
"2.101182334","Rugby League",4941.74,824.78
"2.101182338","Rugby League",809.56,308.56
"2.101182339","Rugby League",1379.2,160.96
"2.101182674","Soccer",55519.09,64122.03
"2.101182675","Soccer",3792.23,5115.91
"2.101182676","Soccer",4137.05,63533.85
"2.101182677","Soccer",20152.96,21996.72
"2.101182678","Soccer",10033.1,6330.98
"2.101182679","Soccer",4985.64,2814.62
"2.101182681","Soccer",5669.56,6102.88
"2.101182682","Soccer",613.54,221.84
"2.101182683","Soccer",1111.04,112
"2.101182685","Soccer",2636.94,2946.46
"2.101182686","Soccer",3126.89,2148.15
"2.101182687","Soccer",1749.45,2229.39
"2.101182688","Soccer",32.58,34.94
"2.101182697","Soccer",13.64,25.64
"2.101182698","Soccer",490.68,1528.26
"2.101182699","Soccer",1298.62,556.46
"2.101182701","Soccer",1889.78,26092.68
"2.101182702","Soccer",184.5,151.5
"2.101182703","Soccer",43.99,13.27
"2.101182705","Soccer",974.4,779.62
"2.101182744","Soccer",136.32,144.74
"2.101182745","Soccer",533.7,3192.22
"2.101182748","Soccer",14665.92,30253.14
"2.101182749","Soccer",1161.11,1951.07
"2.101182750","Soccer",5354.76,3800.1
"2.101182751","Soccer",7628.3,13416.64
"2.101182752","Soccer",572.51,12067.23
"2.101182753","Soccer",263.68,11333.16
"2.101182755","Soccer",295.48,627.76
"2.101182756","Soccer",548.98,220.26
"2.101182759","Soccer",427.42,216.64
"2.101182760","Soccer",594.6,7165.28
"2.101182761","Soccer",264.11,2774.63
"2.101182762","Soccer",24.72,39.56
"2.101182772","Soccer",40.26,63.62
"2.101182773","Soccer",282.06,621.14
"2.101182775","Soccer",1163.58,2261.78
"2.101182776","Soccer",109.96,17.2
"2.101182779","Soccer",4235.06,54.98
"2.101182818","Soccer",56.8,2006.42
"2.101182819","Soccer",641.18,14.46
"2.101182822","Soccer",40912.38,86462.06
"2.101182823","Soccer",5864.01,3567.35
"2.101182824","Soccer",3443.57,16595.61
"2.101182825","Soccer",11725.4,63230.2
"2.101182826","Soccer",4504.1,32530.92
"2.101182827","Soccer",1930.68,86691.84
"2.101182829","Soccer",534.04,750.64
"2.101182830","Soccer",1019.22,1802.04
"2.101182831","Soccer",85.28,70
"2.101182833","Soccer",168.6,2479.98
"2.101182834","Soccer",1172.44,45170.4
"2.101182835","Soccer",1020.62,1197.38
"2.101182836","Soccer",836.34,1141.36
"2.101182846","Soccer",2406.82,39
"2.101182849","Soccer",3095.02,997.16
"2.101182850","Soccer",277.54,9.3
"2.101182851","Soccer",10.13,291.03
"2.101182853","Soccer",6332.44,544.58
"2.101182893","Soccer",504,124.88
"2.101182896","Soccer",7763.38,19924.36
"2.101182897","Soccer",992.18,538.2
"2.101182898","Soccer",3945.32,13603.7
"2.101182899","Soccer",11725.74,10510.24
"2.101182900","Soccer",2606.55,3943.75
"2.101182901","Soccer",1853.38,3363.98
"2.101182903","Soccer",328.32,846.48
"2.101182904","Soccer",341.28,10.72
"2.101182907","Soccer",2262.36,1029.54
"2.101182908","Soccer",143.34,703.4
"2.101182923","Soccer",977.62,8669.14
"2.101182927","Soccer",2565.02,73.86
"2.101182967","Soccer",631.78,268.36
"2.101182972","Soccer",307.46,4504.9
"2.101182973","Soccer",3976.58,8403.6
"2.101182977","Soccer",65.2,326.48
"2.101182981","Soccer",502.48,1421.36
"2.101182994","Soccer",352.38,0.02
"2.101183237","Cricket",8635752.06,62339376.02
"2.101183238","Cricket",1711.66,169.84
"2.101183239","Cricket",9711.94,2660.9
"2.101183240","Cricket",4924.56,8234.12
"2.101183241","Cricket",104009.77,199419.87
"2.101183242","Cricket",11863.87,107590.79
"2.101183243","Cricket",5896.96,3000.78
"2.101183244","Cricket",328.62,16.14
"2.101183245","Cricket",2615.66,576.04
"2.101183246","Cricket",1023.74,2162.14
"2.101183247","Cricket",7848.96,239.14
"2.101183248","Cricket",5899.68,323.68
"2.101183249","Cricket",1508.34,764.66
"2.101183250","Cricket",3581.35,661.65
"2.101183253","Cricket",108687.56,2889902.18
"2.101183289","Cricket",7456.08,78286.28
"2.101183305","Cricket",1793.54,87228.26
"2.101183322","Cricket",547.86,495.6
"2.101183323","Cricket",67.08,26.84
"2.101183355","Cricket",796.18,1157.12
"2.101183357","Cricket",1261.4,4708.86
"2.101183358","Cricket",19.54,499.26
"2.101183359","Cricket",279.96,17.14
"2.101183360","Cricket",394.14,8
"2.101183757","Cricket",3118852.39,28604910.15
"2.101183758","Cricket",971.64,824.66
"2.101183759","Cricket",11365.81,2448.75
"2.101183760","Cricket",6943.73,11061.69
"2.101183761","Cricket",36987.28,522964.68
"2.101183762","Cricket",21437.16,16377.66
"2.101183763","Cricket",9881.68,16671.22
"2.101183765","Cricket",2891.24,44.16
"2.101183766","Cricket",1188.66,1545.36
"2.101183767","Cricket",13969.36,521.7
"2.101183769","Cricket",4068.75,1535.35
"2.101183770","Cricket",1918.4,95.22
"2.101183773","Cricket",49281.12,686230.98
"2.101183809","Cricket",4982.88,49686.38
"2.101183825","Cricket",329.6,136462.34
"2.101183842","Cricket",814.58,264
"2.101183875","Cricket",530.38,546.58
"2.101183876","Cricket",414.68,872.56
"2.101183877","Cricket",494.11,1476.53
"2.101183878","Cricket",84.3,8451.66
"2.101183879","Cricket",834.98,50
"2.101183883","Cricket",3825.88,13.56
"2.101183884","Cricket",581.86,88.1
"2.101183885","Cricket",9555275.86,49893422.34
"2.101183886","Cricket",2773.86,22.68
"2.101183887","Cricket",10222.4,16130.22
"2.101183888","Cricket",9355.13,2947.05
"2.101183889","Cricket",2563.06,7
"2.101183890","Cricket",19513.88,48500.78
"2.101183891","Cricket",4322.04,6715.64
"2.101183893","Cricket",3234.88,2300.14
"2.101183894","Cricket",3001.84,236.44
"2.101183895","Cricket",6808.81,393.25
"2.101183896","Cricket",6937.08,109.48
"2.101183897","Cricket",3018.02,299
"2.101183898","Cricket",6873.26,296.62
"2.101183919","Cricket",161496.34,1927684
"2.101183937","Cricket",300.02,167017.64
"2.101183953","Cricket",6473.44,45433.02
"2.101183969","Cricket",1156.68,262.54
"2.101184003","Cricket",431.72,1961.68
"2.101184004","Cricket",78.98,1477.14
"2.101184005","Cricket",1710.46,10947.86
"2.101184006","Cricket",164.69,494.93
"2.101184007","Cricket",1865.54,100
"2.101184011","Cricket",2537.87,30.83
"2.101184013","Cricket",4582202.75,48995442.27
"2.101184015","Cricket",11624.91,3353.35
"2.101184016","Cricket",4675.03,9752.23
"2.101184018","Cricket",12287.46,54134.16
"2.101184019","Cricket",2756.68,1373.26
"2.101184021","Cricket",3530.08,352.18
"2.101184022","Cricket",517.8,1337.4
"2.101184023","Cricket",5462.5,588.56
"2.101184025","Cricket",883.05,48.45
"2.101184026","Cricket",4965.48,890.14
"2.101184029","Cricket",74696.06,2376196.74
"2.101184065","Cricket",18009.46,63113.6
"2.101184081","Cricket",317.5,133229
"2.101184099","Cricket",10.4,133.76
"2.101184131","Cricket",323.36,541.34
"2.101184132","Cricket",92.2,877.78
"2.101184133","Cricket",246.07,1363.63
"2.101184134","Cricket",82.85,1141.81
"2.101184318","Cricket",814.23,47.29
"2.101184319","Cricket",192.66,9.36
"2.101184430","Rugby League",3785.74,1530.16
"2.101184513","Cricket",437.02,15924.22
"2.101184687","Cricket",142.96,1322.34
"2.101184688","Cricket",20,66
"2.101184689","Cricket",1032.01,2430.55
"2.101184691","Cricket",10164.2,741.78
"2.101184692","Cricket",682.63,37.29
"2.101184693","Cricket",238,1787.76
"2.101184694","Cricket",168.62,4666.96
"2.101184695","Cricket",124.57,3630.37
"2.101185473","Rugby League",137787.69,66122.13
"2.101185474","Rugby League",27232.73,1370.19
"2.101185475","Rugby League",1122.18,156
"2.101185476","Rugby League",2489.44,269.62
"2.101185477","Rugby League",5790.32,787.92
"2.101185478","Rugby League",8576.66,22.66
"2.101185483","Rugby League",1869.58,2
"2.101185503","Rugby League",487.04,156.24
"2.101185507","Rugby League",70528.15,24636.17
"2.101185509","Rugby League",1026.38,62.78
"2.101185511","Rugby League",7370.94,52.5
"2.101185512","Rugby League",2697.5,30.1
"2.101185541","Rugby League",96268.91,58354.97
"2.101185545","Rugby League",2842.42,235.06
"2.101185571","Rugby League",1484.15,130.09
"2.101185575","Rugby League",78118.03,75427.03
"2.101185576","Rugby League",6468.29,697.65
"2.101185579","Rugby League",5255.08,223.22
"2.101185580","Rugby League",2935.31,61.73
"2.101185585","Rugby League",2190.56,5.2
"2.101185605","Rugby League",1590.14,208.56
"2.101185609","Rugby League",121823.28,51743.8
"2.101185613","Rugby League",11362.5,2136.58
"2.101185614","Rugby League",4192.64,204
"2.101185634","Rugby League",9116.42,137.14
"2.101185639","Rugby League",1973.56,205
"2.101186126","Rugby League",84749.84,46066.04
"2.101186131","Rugby League",3789.6,13.12
"2.101186172","Rugby League",73391.94,6068.04
"2.101186173","Rugby League",3203,80.38
"2.101186176","Rugby League",2197.92,26.06
"2.101186216","Rugby League",204386.15,216401.47
"2.101186217","Rugby League",9109.26,193.4
"2.101186219","Rugby League",2289.64,678.94
"2.101186220","Rugby League",11335.22,899.3
"2.101186221","Rugby League",5021.7,413.4
"2.101186231","Rugby League",262.23,2.59
"2.101186245","Rugby League",5034.08,2053.82
"2.101186246","Rugby League",1712.22,154
"2.101186559","Rugby Union",66686.15,73145.21
"2.101186560","Rugby Union",21131.6,10717.64
"2.101186561","Rugby Union",159.74,337.34
"2.101186563","Rugby Union",15714.12,1081.84
"2.101186573","Rugby Union",42515.31,70072.97
"2.101186574","Rugby Union",6161.28,224.76
"2.101186575","Rugby Union",2912.16,106
"2.101186576","Rugby Union",9895.16,145.58
"2.101186577","Rugby Union",13015.54,113.46
"2.101186586","Rugby Union",5290.67,1284.95
"2.101186587","Rugby Union",53840.12,1003.66
"2.101186588","Rugby Union",1883.72,176.9
"2.101186601","Rugby Union",25718.44,46593.08
"2.101186602","Rugby Union",9112.86,13.24
"2.101186603","Rugby Union",1032.28,2084.5
"2.101186605","Rugby Union",5695.04,1627.54
"2.101186613","Rugby Union",916.66,9
"2.101186614","Rugby Union",1997.46,124
"2.101186615","Rugby Union",55188.42,97429.14
