latitude,longitude,city,region_name,country_name,sport_name,number_of_customers
-12.3912,130.8905,Anula,Northern Territory,Australia,Australian Rules,2
-31.9605,115.9159,Rivervale,Western Australia,Australia,Tennis,7
-33.8877,151.0105,Sefton,New South Wales,Australia,Rugby Union,9
-33.9363,151.1482,Arncliffe,New South Wales,Australia,Cricket,38
-33.7380,150.8181,Blackett,New South Wales,Australia,Soccer,10
-33.7913,151.1298,Ryde,New South Wales,Australia,Soccer,38
-25.2833,152.8500,Scarness,Queensland,Australia,Tennis,3
-37.8771,145.1294,Mount Waverley,Victoria,Australia,Rugby Union,28
-32.8643,151.8131,Stockton,New South Wales,Australia,Australian Rules,7
-32.8643,151.8131,Stockton,New South Wales,Australia,Soccer,13
-36.8565,174.8482,Auckland,Auckland,New Zealand,Tennis,40
-37.7356,144.9375,,Victoria,Australia,Australian Rules,4
-37.7333,145.1167,Lower Plenty,Victoria,Australia,Australian Rules,248
-32.6778,151.3892,Heddon Greta,New South Wales,Australia,Cricket,1
-34.0667,151.1333,Port Hacking,New South Wales,Australia,Rugby League,2
-33.7667,151.2667,Brookvale,New South Wales,Australia,Rugby Union,27
-36.9690,174.8822,Auckland,Auckland,New Zealand,Tennis,3
-36.7168,174.7500,Browns Bay,Auckland,New Zealand,Rugby League,3
-37.8167,144.9879,Melbourne,Victoria,Australia,Cricket,4
-33.8925,151.0207,Birrong,New South Wales,Australia,Tennis,15
-37.8421,145.0694,Camberwell,Victoria,Australia,Tennis,234
-34.0000,151.0500,Jannali,New South Wales,Australia,Rugby League,23
-37.6541,145.5172,Healesville,Victoria,Australia,Rugby League,5
-27.5667,153.1333,Rochedale,Queensland,Australia,Tennis,28
-33.7277,150.8474,Colebee,New South Wales,Australia,Australian Rules,6
-27.3211,153.0086,Brisbane,Queensland,Australia,Cricket,6
-27.6333,153.2333,Mount Cotton,Queensland,Australia,Tennis,18
-36.8570,174.7914,Auckland,Auckland,New Zealand,Cricket,26
-34.8960,138.6050,Medindie,South Australia,Australia,Rugby Union,3
-32.0657,115.8148,Kardinya,Western Australia,Australia,Soccer,22
-37.8139,144.9634,,Victoria,Australia,Tennis,450
-30.1333,153.0167,Nana Glen,New South Wales,Australia,Cricket,1
-34.6000,138.9167,Lyndoch,South Australia,Australia,Rugby League,12
-34.6907,138.6686,Elizabeth,South Australia,Australia,Cricket,19
-42.8795,147.3190,Sandy Bay,Tasmania,Australia,Cricket,61
-37.8666,145.1055,Ashwood,Victoria,Australia,Rugby Union,7
-33.2732,151.5588,Norah,New South Wales,Australia,Soccer,19
-34.0667,151.0167,Engadine,New South Wales,Australia,Australian Rules,36
-33.9049,151.0200,Yagoona,New South Wales,Australia,Tennis,49
-33.4683,151.4339,Avoca Beach,New South Wales,Australia,Rugby League,47
-33.9393,151.0993,Kingsgrove,New South Wales,Australia,Soccer,53
-37.8535,145.1503,Burwood,Victoria,Australia,Soccer,44
-33.8389,151.2167,Neutral Bay,New South Wales,Australia,Cricket,75
-26.3500,152.6833,Gympie,Queensland,Australia,Tennis,26
-33.5578,151.0788,Galston,New South Wales,Australia,Australian Rules,22
-37.9457,145.1581,Springvale,Victoria,Australia,Tennis,69
-32.7738,151.6010,Maitland,New South Wales,Australia,Rugby League,7
-27.5167,153.2500,Ormiston,Queensland,Australia,Cricket,13
-34.9695,138.5526,Plympton,South Australia,Australia,Cricket,53
-34.7500,149.6667,Baw Baw,New South Wales,Australia,Rugby Union,2
-37.8826,144.7003,Hoppers Crossing,Victoria,Australia,Tennis,107
-42.8895,147.2709,Hobart,Tasmania,Australia,Rugby League,131
-37.8333,144.9833,South Yarra,Victoria,Australia,Tennis,421
-34.0186,150.8176,Raby,New South Wales,Australia,Cricket,3
-33.9500,151.2333,Maroubra,New South Wales,Australia,Cricket,74
-37.8891,145.1740,Glen Waverley,Victoria,Australia,Rugby Union,24
-38.1462,145.9406,Warragul,Victoria,Australia,Tennis,24
-34.3333,150.9167,Bulli,New South Wales,Australia,Rugby League,16
-36.4681,145.5860,Mooroopna,Victoria,Australia,Australian Rules,50
-27.3400,152.9369,Eatons Hill,Queensland,Australia,Tennis,23
-43.1696,147.1296,Cygnet,Tasmania,Australia,Australian Rules,18
-36.8565,174.8482,Auckland,Auckland,New Zealand,Rugby Union,39
-32.0751,115.8661,Leeming,Western Australia,Australia,Tennis,52
-36.8448,174.7336,Auckland,Auckland,New Zealand,Cricket,53
-37.6000,143.8833,Mount Clear,Victoria,Australia,Cricket,4
-27.6221,153.0661,Stretton,Queensland,Australia,Australian Rules,45
-27.3667,153.0167,Aspley,Queensland,Australia,Cricket,25
-27.2435,153.0238,Mango Hill,Queensland,Australia,Rugby Union,9
-33.7543,151.0650,Beecroft,New South Wales,Australia,Tennis,23
-31.8523,115.7826,Carine,Western Australia,Australia,Rugby League,6
-33.7335,150.9139,Acacia Gardens,New South Wales,Australia,Tennis,23
-23.7000,133.8833,Alice Springs,Northern Territory,Australia,Cricket,5
-33.8167,151.0886,Meadowbank,New South Wales,Australia,Soccer,35
-30.3538,153.0884,Toormina,New South Wales,Australia,Soccer,2
-38.0167,145.2667,Hallam,Victoria,Australia,Soccer,31
-33.8874,151.1243,Ashfield,New South Wales,Australia,Rugby Union,77
-34.5333,150.5000,Glenquarry,New South Wales,Australia,Rugby League,2
-33.8928,151.2041,Redfern,New South Wales,Australia,Rugby Union,62
-36.9177,174.8356,Auckland,Auckland,New Zealand,Tennis,39
-34.8939,138.6918,Rostrevor,South Australia,Australia,Soccer,22
-31.9875,115.7861,Claremont,Western Australia,Australia,Australian Rules,39
-37.9167,145.2000,Mulgrave,Victoria,Australia,Rugby Union,17
-27.4833,153.0000,West End,Queensland,Australia,Tennis,22
-37.8833,145.0167,Caulfield,Victoria,Australia,Australian Rules,210
-38.1505,144.3479,Geelong,Victoria,Australia,Rugby League,99
-33.6131,150.8142,Windsor,New South Wales,Australia,Cricket,22
-37.7333,145.1500,Eltham,Victoria,Australia,Australian Rules,138
-38.0000,145.0833,Mordialloc,Victoria,Australia,Rugby League,13
-37.7333,145.2667,Wonga Park,Victoria,Australia,Cricket,27
-37.9822,145.0389,Beaumaris,Victoria,Australia,Australian Rules,74
-37.9000,144.6667,Werribee,Victoria,Australia,Soccer,108
-38.0333,145.1000,Aspendale,Victoria,Australia,Tennis,90
-41.1303,174.8787,Porirua,Wellington,New Zealand,Soccer,27
-33.7990,150.9430,Girraween,New South Wales,Australia,Rugby League,39
-37.6802,144.9188,Broadmeadows,Victoria,Australia,Australian Rules,112
-27.4167,152.9667,Mitchelton,Queensland,Australia,Australian Rules,8
-37.8333,144.9667,Melbourne,Victoria,Australia,Cricket,144
-31.9587,115.9040,Burswood,Western Australia,Australia,Cricket,23
-31.8878,115.9099,Morley,Western Australia,Australia,Cricket,18
-36.9915,174.8466,Auckland,Auckland,New Zealand,Tennis,12
-34.6564,150.8540,Kiama,New South Wales,Australia,Soccer,13
-33.9125,151.2500,Clovelly,New South Wales,Australia,Soccer,9
-33.1725,151.5714,Chain Valley Bay,New South Wales,Australia,Tennis,4
-32.5434,151.1772,Hunterview,New South Wales,Australia,Australian Rules,6
-33.8618,150.8841,Bossley Park,New South Wales,Australia,Australian Rules,50
-27.6333,153.2333,Redland Bay,Queensland,Australia,Soccer,53
-33.8167,151.1833,Artarmon,New South Wales,Australia,Cricket,59
-37.6727,144.4383,Bacchus Marsh,Victoria,Australia,Rugby Union,4
-27.5975,152.7475,Brassall,Queensland,Australia,Rugby League,69
-34.2035,150.7864,Appin,New South Wales,Australia,Australian Rules,5
-26.6172,153.0367,Nambour,Queensland,Australia,Australian Rules,27
-33.8925,151.0207,Regents Park,New South Wales,Australia,Australian Rules,61
-37.7500,144.9667,Coburg,Victoria,Australia,Rugby League,134
-32.7931,151.6769,Woodberry,New South Wales,Australia,Tennis,5
-33.7209,151.1708,Saint Ives,New South Wales,Australia,Rugby Union,21
-28.7172,153.5923,Byron Bay,New South Wales,Australia,Tennis,4
-34.0026,151.0959,Sylvania,New South Wales,Australia,Soccer,148
-42.9954,147.4038,Opossum Bay,Tasmania,Australia,Rugby Union,1
-35.3862,149.0580,Kambah,Australian Capital Territory,Australia,Cricket,36
-27.3333,153.0833,Sandgate,Queensland,Australia,Soccer,7
-30.3500,153.1000,Boambee,New South Wales,Australia,Cricket,1
-28.3386,152.2951,Killarney,Queensland,Australia,Soccer,3
-38.0148,145.1305,Waterways,Victoria,Australia,Cricket,9
-28.0441,153.4347,Mermaid Beach,Queensland,Australia,Rugby Union,5
-37.4668,144.3000,Trentham,Victoria,Australia,Cricket,3
-42.8715,147.2751,New Town,Tasmania,Australia,Cricket,20
-45.8778,170.3416,Dunedin,Otago,New Zealand,Tennis,2
-33.9668,151.0833,Penshurst,New South Wales,Australia,Rugby Union,29
-33.3478,151.4011,Ourimbah,New South Wales,Australia,Soccer,18
-37.8640,144.8450,Seaholme,Victoria,Australia,Australian Rules,11
-41.1145,146.0706,Penguin,Tasmania,Australia,Tennis,19
-33.9833,151.1167,Kogarah,New South Wales,Australia,Soccer,43
-37.9555,176.9225,Whakatane,Bay of Plenty,New Zealand,Soccer,14
-46.3894,168.3722,Invercargill,Southland,New Zealand,Rugby Union,9
-39.1570,174.2029,New Plymouth,Taranaki,New Zealand,Australian Rules,1
-37.9827,145.1342,Dingley,Victoria,Australia,Rugby Union,8
-38.1333,144.3167,Geelong,Victoria,Australia,Cricket,11
-33.9668,151.1000,Hurstville Grove,New South Wales,Australia,Cricket,10
-41.1951,174.7805,Wellington,Wellington,New Zealand,Rugby Union,19
-37.8275,145.1739,Nunawading,Victoria,Australia,Cricket,65
-32.0398,115.8678,Rossmoyne,Western Australia,Australia,Australian Rules,26
-27.4610,152.9792,Bardon,Queensland,Australia,Australian Rules,30
-33.9385,150.8488,Carnes Hill,New South Wales,Australia,Rugby Union,4
-32.8889,151.7149,Warabrook,New South Wales,Australia,Soccer,34
-27.1491,152.8730,Morayfield,Queensland,Australia,Rugby Union,24
-35.3914,149.2166,Queanbeyan,New South Wales,Australia,Tennis,59
-35.0000,138.7000,Crafers,South Australia,Australia,Rugby League,10
-33.8984,151.2706,Tamarama,New South Wales,Australia,Soccer,5
-35.2386,149.0499,Page,Australian Capital Territory,Australia,Rugby League,9
-32.1620,115.9815,Haynes,Western Australia,Australia,Soccer,3
-37.6333,146.2667,Jordan,Victoria,Australia,Cricket,15
-36.8911,149.9075,Merimbula,New South Wales,Australia,Australian Rules,1
-33.3833,151.3667,Lisarow,New South Wales,Australia,Cricket,16
-33.8799,151.1623,Newtown,New South Wales,Australia,Rugby Union,39
-27.4482,153.0134,Kelvin Grove,Queensland,Australia,Rugby Union,38
-40.1775,175.3863,Bulls,Manawatu-Wanganui,New Zealand,Cricket,2
-27.0837,153.1594,Bongaree,Queensland,Australia,Australian Rules,10
-35.3172,149.1753,Fyshwick,Australian Capital Territory,Australia,Rugby Union,11
-32.1365,115.7830,Munster,Western Australia,Australia,Soccer,17
-34.0000,150.8667,Ingleburn,New South Wales,Australia,Australian Rules,13
-38.3667,142.4500,Warrnambool,Victoria,Australia,Tennis,13
-33.0957,151.5520,Balcolyn,New South Wales,Australia,Rugby League,2
-32.1744,152.4988,Tuncurry,New South Wales,Australia,Soccer,10
-38.1807,175.2230,Otorohanga,Waikato,New Zealand,Rugby Union,3
-12.3885,130.8809,Moil,Northern Territory,Australia,Cricket,2
-32.6000,148.9833,Wellington,New South Wales,Australia,Cricket,3
-33.7275,151.2791,Wheeler Heights,New South Wales,Australia,Tennis,9
-35.2168,149.0833,Belconnen,Australian Capital Territory,Australia,Rugby League,53
-35.2513,149.0636,Macquarie,Australian Capital Territory,Australia,Australian Rules,4
-32.3590,116.1477,Jarrahdale,Western Australia,Australia,Soccer,4
-37.9827,145.1342,Dingley,Victoria,Australia,Rugby League,14
-26.7179,153.0547,Sippy Downs,Queensland,Australia,Soccer,6
-33.4270,151.4132,Terrigal,New South Wales,Australia,Soccer,55
-33.8892,150.8514,Cecil Hills,New South Wales,Australia,Rugby League,57
-35.3050,149.1412,Canberra,Australian Capital Territory,Australia,Australian Rules,50
-33.7570,150.8040,Whalan,New South Wales,Australia,Soccer,143
-33.8333,150.9833,Merrylands,New South Wales,Australia,Tennis,212
-27.5563,152.9340,Westlake,Queensland,Australia,Rugby League,1
-37.8333,145.0000,Richmond,Victoria,Australia,Cricket,6
-33.8667,151.0833,Homebush,New South Wales,Australia,Rugby Union,21
-37.6393,144.2016,Ballan,Victoria,Australia,Rugby League,8
-35.3050,149.1412,Canberra,Australian Capital Territory,Australia,Rugby League,63
-28.1333,153.4667,Currumbin,Queensland,Australia,Soccer,32
-35.1728,149.1115,Ngunnawal,Australian Capital Territory,Australia,Tennis,14
-38.3000,145.1833,Hastings,Victoria,Australia,Cricket,4
-33.8589,151.1411,Russell Lea,New South Wales,Australia,Australian Rules,13
-33.9303,151.1421,Turrella,New South Wales,Australia,Tennis,7
-33.4167,151.4833,Wamberal North,New South Wales,Australia,Tennis,48
-33.4502,151.3137,Tascott,New South Wales,Australia,Australian Rules,8
-32.0167,115.8333,Applecross,Western Australia,Australia,Rugby Union,13
-42.8361,147.3111,Lutana,Tasmania,Australia,Soccer,11
-43.4611,172.5247,Christchurch,Canterbury,New Zealand,Soccer,21
-37.9700,177.0840,Whakatane,Bay of Plenty,New Zealand,Rugby League,2
-33.9125,151.2500,Clovelly,New South Wales,Australia,Rugby League,14
-33.9833,151.1167,Kogarah,New South Wales,Australia,Australian Rules,25
-37.8754,145.0420,Malvern East,Victoria,Australia,Rugby League,49
-31.9833,151.1333,Scone,New South Wales,Australia,Soccer,1
-36.8448,174.7336,Auckland,Auckland,New Zealand,Rugby League,31
-34.8968,138.5914,Prospect,South Australia,Australia,Tennis,45
-34.0333,151.1000,Miranda,New South Wales,Australia,Australian Rules,47
-37.8228,144.9643,Southbank,Victoria,Australia,Rugby League,155
-35.3562,149.0374,Chapman,Australian Capital Territory,Australia,Cricket,33
-37.8064,145.0309,Kew,Victoria,Australia,Rugby Union,62
-27.5667,153.1333,Rochedale,Queensland,Australia,Rugby Union,20
-33.8167,151.1667,Lane Cove,New South Wales,Australia,Cricket,95
-27.4833,153.0417,Brisbane,Queensland,Australia,Soccer,213
-31.9386,115.7921,Floreat,Western Australia,Australia,Australian Rules,34
-34.9962,149.8020,Allawah,New South Wales,Australia,Rugby League,12
-27.6221,153.0661,Stretton,Queensland,Australia,Soccer,51
-31.8104,115.8008,Kingsley,Western Australia,Australia,Soccer,49
-27.9276,153.1848,North Tamborine,Queensland,Australia,Rugby League,5
-17.4333,145.6000,Tarzali,Queensland,Australia,Tennis,2
-34.0833,151.1500,Cronulla,New South Wales,Australia,Tennis,59
-33.7413,150.9546,Bella Vista,New South Wales,Australia,Rugby Union,31
-31.8694,115.7571,Trigg,Western Australia,Australia,Australian Rules,12
-33.6552,151.3213,Newport,New South Wales,Australia,Soccer,15
-37.7667,145.0000,Northcote,Victoria,Australia,Tennis,129
-33.7827,151.0489,Carlingford,New South Wales,Australia,Rugby Union,27
-34.0000,151.0500,Bonnet Bay,New South Wales,Australia,Cricket,4
-34.8844,138.6062,Nailsworth,South Australia,Australia,Cricket,11
-31.3833,152.8500,Port Macquarie,New South Wales,Australia,Rugby League,26
-33.9500,151.0333,Padstow,New South Wales,Australia,Australian Rules,74
-37.4722,144.3053,Blackwood,Victoria,Australia,Rugby League,4
-37.8399,145.0352,Malvern,Victoria,Australia,Tennis,83
-37.9978,145.2482,Eumemmerring,Victoria,Australia,Soccer,31
-37.9716,145.3196,Narre Warren North,Victoria,Australia,Tennis,33
-37.9372,145.0046,Hampton,Victoria,Australia,Australian Rules,234
-32.0248,115.9599,Beckenham,Western Australia,Australia,Soccer,90
-33.7061,150.9088,The Ponds,New South Wales,Australia,Soccer,154
-33.6898,150.6789,Cranebrook,New South Wales,Australia,Soccer,36
-31.9444,116.0034,High Wycombe,Western Australia,Australia,Australian Rules,66
-33.9499,151.1565,Rockdale,New South Wales,Australia,Soccer,92
-33.4836,116.5773,Darkan,Western Australia,Australia,Cricket,1
-37.8333,145.0500,Hawthorn,Victoria,Australia,Cricket,293
-43.5225,172.5813,Christchurch,Canterbury,New Zealand,Tennis,34
-43.1708,146.9784,Geeveston,Tasmania,Australia,Soccer,2
-34.0500,151.1333,Caringbah,New South Wales,Australia,Australian Rules,53
-37.8833,145.0167,Caulfield,Victoria,Australia,Rugby League,53
-34.5833,138.7500,Willaston,South Australia,Australia,Cricket,11
-33.7724,150.8431,Rooty Hill,New South Wales,Australia,Australian Rules,46
-33.2768,151.4021,Alison,New South Wales,Australia,Rugby Union,11
-27.4189,153.0582,Clayfield,Queensland,Australia,Tennis,83
-27.2520,152.9923,Kallangur,Queensland,Australia,Cricket,19
-35.2290,173.9487,Kerikeri,Northland,New Zealand,Cricket,2
-27.4704,153.0031,Brisbane,Queensland,Australia,Cricket,62
-36.8917,174.8071,Auckland,Auckland,New Zealand,Cricket,54
-28.8949,153.4304,Alstonville,New South Wales,Australia,Soccer,17
-42.9764,147.3035,Kingston,Tasmania,Australia,Tennis,14
-27.6333,153.2333,Redland Bay,Queensland,Australia,Australian Rules,39
-34.4775,150.4204,Bowral,New South Wales,Australia,Australian Rules,29
-33.5167,151.3500,Booker Bay,New South Wales,Australia,Soccer,28
-33.9515,150.8632,Edmondson Park,New South Wales,Australia,Soccer,12
-27.4029,153.0297,Kedron,Queensland,Australia,Soccer,58
-38.3333,144.2667,Torquay,Victoria,Australia,Australian Rules,52
-37.1974,175.8690,Whangamata,Waikato,New Zealand,Rugby Union,3
-37.6850,176.1682,Tauranga,Bay of Plenty,New Zealand,Cricket,25
-27.4932,153.0583,Coorparoo,Queensland,Australia,Australian Rules,145
-37.7494,144.7530,Caroline Springs,Victoria,Australia,Cricket,105
-40.8500,145.2500,Forest,Tasmania,Australia,Soccer,32
-35.3862,149.0580,Kambah,Australian Capital Territory,Australia,Australian Rules,50
-37.6833,145.0167,Thomastown,Victoria,Australia,Tennis,63
-37.8511,144.9932,Prahran,Victoria,Australia,Rugby League,100
-33.3388,151.4978,The Entrance North Peninsula Natural Area,New South Wales,Australia,Tennis,19
-34.9398,138.6330,Unley,South Australia,Australia,Tennis,11
-31.7616,116.3799,Wundowie,Western Australia,Australia,Soccer,2
-32.0000,115.7500,Mosman Park,Western Australia,Australia,Cricket,18
-35.1333,138.5167,Morphett Vale,South Australia,Australia,Cricket,63
-33.8666,151.1399,Rodd Point,New South Wales,Australia,Soccer,16
-25.1606,152.2119,Cordalba,Queensland,Australia,Rugby League,3
-33.8904,151.2475,Bondi,New South Wales,Australia,Tennis,113
-31.5468,115.6317,Yanchep,Western Australia,Australia,Rugby League,5
-33.8826,150.9241,Canley Heights,New South Wales,Australia,Cricket,14
-33.7935,151.0012,City of Parramatta,New South Wales,Australia,Australian Rules,15
-33.8936,150.8891,Bonnyrigg,New South Wales,Australia,Soccer,55
-26.3848,152.9321,Lake Macdonald,Queensland,Australia,Tennis,2
-27.4333,153.0333,Windsor,Queensland,Australia,Australian Rules,50
-27.0167,152.9500,Elimbah,Queensland,Australia,Rugby Union,9
-34.7833,150.5667,Beaumont,New South Wales,Australia,Soccer,39
-34.8333,150.5333,West Cambewarra,New South Wales,Australia,Australian Rules,5
-31.8750,115.8284,Balcatta,Western Australia,Australia,Rugby Union,8
-41.4760,147.1577,Launceston,Tasmania,Australia,Soccer,36
-33.1097,151.5323,Bonnells Bay,New South Wales,Australia,Tennis,4
-39.5333,174.2833,Normanby,Taranaki,New Zealand,Soccer,2
-35.1940,149.0198,Dunlop,Australian Capital Territory,Australia,Tennis,28
-27.6128,153.0324,Algester,Queensland,Australia,Tennis,40
-33.7956,151.2007,Willoughby,New South Wales,Australia,Australian Rules,5
-41.4500,146.1167,Moina,Tasmania,Australia,Australian Rules,18
-36.6232,174.7063,Auckland,Auckland,New Zealand,Tennis,10
-27.4667,153.0500,New Farm,Queensland,Australia,Rugby League,39
-38.1079,144.3384,Geelong,Victoria,Australia,Rugby League,22
-31.9172,115.9380,Bassendean,Western Australia,Australia,Rugby League,27
-33.9167,151.1833,Saint Peters,New South Wales,Australia,Rugby Union,10
-33.9083,150.8898,Heckenberg,New South Wales,Australia,Cricket,43
-28.8732,152.9852,Casino,New South Wales,Australia,Rugby League,9
-33.7680,150.6768,Jamisontown,New South Wales,Australia,Cricket,3
