calendar_dt,sport_name,turnover_gbp
2015-07-27T00:00:00.0000000,Tennis,139569.62
2015-07-28T00:00:00.0000000,Cricket,54416.43
2015-07-28T00:00:00.0000000,Soccer,88951.06
2015-07-28T00:00:00.0000000,Tennis,290787.88
2015-07-29T00:00:00.0000000,Cricket,55682.13
2015-07-29T00:00:00.0000000,Rugby Union,2787.62
2015-07-29T00:00:00.0000000,Soccer,235309.24
2015-07-29T00:00:00.0000000,Tennis,255512.42
2015-07-30T00:00:00.0000000,Cricket,475321.81
2015-07-30T00:00:00.0000000,Rugby Union,3465.93
2015-07-30T00:00:00.0000000,Soccer,211263.52
2015-07-30T00:00:00.0000000,Tennis,277377.95
2015-07-31T00:00:00.0000000,Australian Rules,341834.85
2015-07-31T00:00:00.0000000,Cricket,1351659.66
2015-07-31T00:00:00.0000000,Rugby League,212270.48
2015-07-31T00:00:00.0000000,Soccer,76384.81
2015-07-31T00:00:00.0000000,Tennis,352202.71
2015-08-01T00:00:00.0000000,Australian Rules,801044.22
2015-08-01T00:00:00.0000000,Cricket,727744.42
2015-08-01T00:00:00.0000000,Rugby League,288828.83
2015-08-01T00:00:00.0000000,Soccer,252430.17
2015-08-01T00:00:00.0000000,Tennis,318842.81
2015-08-02T00:00:00.0000000,Australian Rules,471873.39
2015-08-02T00:00:00.0000000,Cricket,257992.2
2015-08-02T00:00:00.0000000,Rugby League,207538.39
2015-08-02T00:00:00.0000000,Soccer,401960.94
2015-08-02T00:00:00.0000000,Tennis,150364.46
2015-08-03T00:00:00.0000000,Cricket,578263.54
2015-08-03T00:00:00.0000000,Rugby League,154528.41
2015-08-03T00:00:00.0000000,Rugby Union,153.03
2015-08-03T00:00:00.0000000,Soccer,79118.4
2015-08-03T00:00:00.0000000,Tennis,126588.37
2015-08-04T00:00:00.0000000,Cricket,535939.91
2015-08-04T00:00:00.0000000,Rugby Union,755.96
2015-08-04T00:00:00.0000000,Soccer,88188.48
2015-08-04T00:00:00.0000000,Tennis,213575.03
2015-08-05T00:00:00.0000000,Australian Rules,285.76
2015-08-05T00:00:00.0000000,Cricket,299240.44
2015-08-05T00:00:00.0000000,Soccer,150065.27
2015-08-05T00:00:00.0000000,Tennis,363668.74
2015-08-06T00:00:00.0000000,Cricket,71463.75
2015-08-06T00:00:00.0000000,Rugby League,10621.2
2015-08-06T00:00:00.0000000,Soccer,123006.26
2015-08-06T00:00:00.0000000,Tennis,277120.6
2015-08-07T00:00:00.0000000,Australian Rules,233995.03
2015-08-07T00:00:00.0000000,Cricket,381734.73
2015-08-07T00:00:00.0000000,Rugby League,161586.49
2015-08-07T00:00:00.0000000,Rugby Union,1030.45
2015-08-07T00:00:00.0000000,Soccer,163867.67
2015-08-07T00:00:00.0000000,Tennis,456661.04
2015-08-08T00:00:00.0000000,Australian Rules,642897.79
2015-08-08T00:00:00.0000000,Cricket,1117273.36
2015-08-08T00:00:00.0000000,Rugby League,239223.08
2015-08-08T00:00:00.0000000,Rugby Union,233579.56
2015-08-08T00:00:00.0000000,Soccer,768888.31
2015-08-08T00:00:00.0000000,Tennis,300588.19
2015-08-09T00:00:00.0000000,Australian Rules,383261.17
2015-08-09T00:00:00.0000000,Cricket,248357.33
2015-08-09T00:00:00.0000000,Rugby League,186844.69
2015-08-09T00:00:00.0000000,Soccer,731577.17
2015-08-09T00:00:00.0000000,Tennis,389249.11
2015-08-10T00:00:00.0000000,Australian Rules,268.11
2015-08-10T00:00:00.0000000,Cricket,126831.74
2015-08-10T00:00:00.0000000,Rugby League,122167.84
2015-08-10T00:00:00.0000000,Soccer,140506.86
2015-08-10T00:00:00.0000000,Tennis,285801.18
2015-08-11T00:00:00.0000000,Cricket,3629.96
2015-08-11T00:00:00.0000000,Soccer,117272.7
2015-08-11T00:00:00.0000000,Tennis,338688.49
2015-08-12T00:00:00.0000000,Australian Rules,10.22
2015-08-12T00:00:00.0000000,Cricket,655596.04
2015-08-12T00:00:00.0000000,Soccer,104347.93
2015-08-12T00:00:00.0000000,Tennis,328915.09
2015-08-13T00:00:00.0000000,Cricket,800729.58
2015-08-13T00:00:00.0000000,Rugby League,132223.77
2015-08-13T00:00:00.0000000,Rugby Union,4920.3
2015-08-13T00:00:00.0000000,Soccer,69981.88
2015-08-13T00:00:00.0000000,Tennis,310102.52
2015-08-14T00:00:00.0000000,Australian Rules,230109.3
2015-08-14T00:00:00.0000000,Cricket,651264.31
2015-08-14T00:00:00.0000000,Rugby League,154613.2
2015-08-14T00:00:00.0000000,Rugby Union,12288.78
2015-08-14T00:00:00.0000000,Soccer,221656.42
2015-08-14T00:00:00.0000000,Tennis,276777.92
2015-08-15T00:00:00.0000000,Australian Rules,547311.91
2015-08-15T00:00:00.0000000,Cricket,665695.69
2015-08-15T00:00:00.0000000,Rugby League,233788.16
2015-08-15T00:00:00.0000000,Rugby Union,256585.38
2015-08-15T00:00:00.0000000,Soccer,423867.62
2015-08-15T00:00:00.0000000,Tennis,332323.89
2015-08-16T00:00:00.0000000,Australian Rules,522544.33
2015-08-16T00:00:00.0000000,Cricket,178225.89
2015-08-16T00:00:00.0000000,Rugby League,181539.59
2015-08-16T00:00:00.0000000,Rugby Union,3315.73
2015-08-16T00:00:00.0000000,Soccer,438900.79
2015-08-16T00:00:00.0000000,Tennis,343812.72
2015-08-17T00:00:00.0000000,Cricket,28780.77
2015-08-17T00:00:00.0000000,Rugby League,157391.38
2015-08-17T00:00:00.0000000,Soccer,196649.6
2015-08-17T00:00:00.0000000,Tennis,274372.88
2015-08-18T00:00:00.0000000,Cricket,14382.48
2015-08-18T00:00:00.0000000,Soccer,229754.84
2015-08-18T00:00:00.0000000,Tennis,529081.15
2015-08-19T00:00:00.0000000,Australian Rules,4.9
2015-08-19T00:00:00.0000000,Cricket,1789882.78
2015-08-19T00:00:00.0000000,Soccer,156998.55
2015-08-19T00:00:00.0000000,Tennis,434945.47
2015-08-20T00:00:00.0000000,Cricket,9700.04
2015-08-20T00:00:00.0000000,Rugby League,162993.33
2015-08-20T00:00:00.0000000,Rugby Union,4684.86
2015-08-20T00:00:00.0000000,Soccer,345167.56
2015-08-20T00:00:00.0000000,Tennis,600086.27
2015-08-21T00:00:00.0000000,Australian Rules,372915.54
2015-08-21T00:00:00.0000000,Cricket,40899.31
2015-08-21T00:00:00.0000000,Rugby League,187688.51
2015-08-21T00:00:00.0000000,Rugby Union,9006.76
2015-08-21T00:00:00.0000000,Soccer,349986.55
2015-08-21T00:00:00.0000000,Tennis,397862.32
2015-08-22T00:00:00.0000000,Australian Rules,639672.39
2015-08-22T00:00:00.0000000,Cricket,28285.15
2015-08-22T00:00:00.0000000,Rugby League,284772.23
2015-08-22T00:00:00.0000000,Rugby Union,30595.2
2015-08-22T00:00:00.0000000,Soccer,642714.37
2015-08-22T00:00:00.0000000,Tennis,329747.82
2015-08-23T00:00:00.0000000,Australian Rules,527070.76
2015-08-23T00:00:00.0000000,Cricket,1460770.33
2015-08-23T00:00:00.0000000,Rugby League,192840.06
2015-08-23T00:00:00.0000000,Rugby Union,5265.26
2015-08-23T00:00:00.0000000,Soccer,403418.36
2015-08-23T00:00:00.0000000,Tennis,364771
2015-08-24T00:00:00.0000000,Cricket,528728.7
2015-08-24T00:00:00.0000000,Rugby League,201456.77
2015-08-24T00:00:00.0000000,Soccer,317993.03
2015-08-24T00:00:00.0000000,Tennis,131915.47
2015-08-25T00:00:00.0000000,Cricket,371596.49
2015-08-25T00:00:00.0000000,Soccer,171283.2
2015-08-25T00:00:00.0000000,Tennis,243094.67
2015-08-26T00:00:00.0000000,Cricket,879024.27
2015-08-26T00:00:00.0000000,Rugby Union,2424.6
2015-08-26T00:00:00.0000000,Soccer,158151.73
2015-08-26T00:00:00.0000000,Tennis,311170.33
2015-08-27T00:00:00.0000000,Cricket,684006.51
2015-08-27T00:00:00.0000000,Rugby League,161233.8
2015-08-27T00:00:00.0000000,Rugby Union,5672.18
2015-08-27T00:00:00.0000000,Soccer,166400.68
2015-08-27T00:00:00.0000000,Tennis,342380.34
2015-08-28T00:00:00.0000000,Australian Rules,577715.75
2015-08-28T00:00:00.0000000,Cricket,16961.59
2015-08-28T00:00:00.0000000,Rugby League,149583.4
2015-08-28T00:00:00.0000000,Rugby Union,19036.67
2015-08-28T00:00:00.0000000,Soccer,196377.46
2015-08-28T00:00:00.0000000,Tennis,195483.54
2015-08-29T00:00:00.0000000,Australian Rules,487475.36
2015-08-29T00:00:00.0000000,Cricket,2542613.84
2015-08-29T00:00:00.0000000,Rugby League,274710.02
2015-08-29T00:00:00.0000000,Rugby Union,17463.31
2015-08-29T00:00:00.0000000,Soccer,829392.2
2015-08-29T00:00:00.0000000,Tennis,218444.3
2015-08-30T00:00:00.0000000,Australian Rules,589426.41
2015-08-30T00:00:00.0000000,Cricket,2250.94
2015-08-30T00:00:00.0000000,Rugby League,183271.52
2015-08-30T00:00:00.0000000,Rugby Union,759.59
2015-08-30T00:00:00.0000000,Soccer,748771.87
2015-08-30T00:00:00.0000000,Tennis,3145.51
2015-08-31T00:00:00.0000000,Australian Rules,2528.89
2015-08-31T00:00:00.0000000,Cricket,1500860.65
2015-08-31T00:00:00.0000000,Rugby League,116893.65
2015-08-31T00:00:00.0000000,Soccer,118319.5
2015-08-31T00:00:00.0000000,Tennis,759252.62
2015-09-01T00:00:00.0000000,Cricket,394239.41
2015-09-01T00:00:00.0000000,Soccer,104689.78
2015-09-01T00:00:00.0000000,Tennis,1051718.68
2015-09-02T00:00:00.0000000,Cricket,4155.62
2015-09-02T00:00:00.0000000,Rugby Union,6550.56
2015-09-02T00:00:00.0000000,Soccer,62055.09
2015-09-02T00:00:00.0000000,Tennis,945289.4
2015-09-03T00:00:00.0000000,Cricket,1350895.24
2015-09-03T00:00:00.0000000,Rugby League,135551.19
2015-09-03T00:00:00.0000000,Rugby Union,5955.09
2015-09-03T00:00:00.0000000,Soccer,104129.5
2015-09-03T00:00:00.0000000,Tennis,853054.45
2015-09-04T00:00:00.0000000,Australian Rules,262552.95
2015-09-04T00:00:00.0000000,Cricket,104671.1
2015-09-04T00:00:00.0000000,Rugby League,159262.39
2015-09-04T00:00:00.0000000,Rugby Union,13741.64
2015-09-04T00:00:00.0000000,Soccer,95778.25
2015-09-04T00:00:00.0000000,Tennis,982392.73
2015-09-05T00:00:00.0000000,Australian Rules,533239.53
2015-09-05T00:00:00.0000000,Cricket,504609.22
2015-09-05T00:00:00.0000000,Rugby League,283698.84
2015-09-05T00:00:00.0000000,Rugby Union,39755.32
2015-09-05T00:00:00.0000000,Soccer,219323.02
2015-09-05T00:00:00.0000000,Tennis,785277.36
2015-09-06T00:00:00.0000000,Australian Rules,193876.04
2015-09-06T00:00:00.0000000,Cricket,98716.36
2015-09-06T00:00:00.0000000,Rugby League,285684.61
2015-09-06T00:00:00.0000000,Rugby Union,4572.28
2015-09-06T00:00:00.0000000,Soccer,552091.3
2015-09-06T00:00:00.0000000,Tennis,499199.56
2015-09-07T00:00:00.0000000,Australian Rules,1096.32
2015-09-07T00:00:00.0000000,Cricket,910428.08
2015-09-07T00:00:00.0000000,Soccer,163243.5
2015-09-07T00:00:00.0000000,Tennis,513454.23
2015-09-08T00:00:00.0000000,Cricket,2070379.32
2015-09-08T00:00:00.0000000,Soccer,196712.8
2015-09-08T00:00:00.0000000,Tennis,1104531.19
2015-09-09T00:00:00.0000000,Australian Rules,10714.37
2015-09-09T00:00:00.0000000,Cricket,136219.46
2015-09-09T00:00:00.0000000,Rugby Union,6845.56
2015-09-09T00:00:00.0000000,Soccer,166354.75
2015-09-09T00:00:00.0000000,Tennis,794276.99
2015-09-10T00:00:00.0000000,Cricket,60039.21
2015-09-10T00:00:00.0000000,Rugby League,8329.58
2015-09-10T00:00:00.0000000,Rugby Union,8127.55
2015-09-10T00:00:00.0000000,Soccer,70484
2015-09-10T00:00:00.0000000,Tennis,372008.88
2015-09-11T00:00:00.0000000,Australian Rules,338447.49
2015-09-11T00:00:00.0000000,Cricket,2362541.9
2015-09-11T00:00:00.0000000,Rugby League,176883.68
2015-09-11T00:00:00.0000000,Rugby Union,11128.04
2015-09-11T00:00:00.0000000,Soccer,237005.49
2015-09-11T00:00:00.0000000,Tennis,708502.4
2015-09-12T00:00:00.0000000,Australian Rules,474766.61
2015-09-12T00:00:00.0000000,Cricket,147703.27
2015-09-12T00:00:00.0000000,Rugby League,297484.16
2015-09-12T00:00:00.0000000,Rugby Union,9230.86
2015-09-12T00:00:00.0000000,Soccer,906774.03
2015-09-12T00:00:00.0000000,Tennis,503360.21
2015-09-13T00:00:00.0000000,Australian Rules,278833.1
2015-09-13T00:00:00.0000000,Cricket,843683.85
2015-09-13T00:00:00.0000000,Rugby League,211995.02
2015-09-13T00:00:00.0000000,Rugby Union,1856.36
2015-09-13T00:00:00.0000000,Soccer,441449.57
2015-09-13T00:00:00.0000000,Tennis,103606.16
2015-09-14T00:00:00.0000000,Cricket,250383.5
2015-09-14T00:00:00.0000000,Soccer,252097.79
2015-09-14T00:00:00.0000000,Tennis,1268323.52
2015-09-15T00:00:00.0000000,Cricket,378225.2
2015-09-15T00:00:00.0000000,Soccer,431894.51
2015-09-15T00:00:00.0000000,Tennis,475816.04
2015-09-16T00:00:00.0000000,Cricket,510641.82
2015-09-16T00:00:00.0000000,Rugby Union,9987.77
2015-09-16T00:00:00.0000000,Soccer,384376.04
2015-09-16T00:00:00.0000000,Tennis,261476.48
2015-09-17T00:00:00.0000000,Cricket,343439.01
2015-09-17T00:00:00.0000000,Rugby League,8955.12
2015-09-17T00:00:00.0000000,Rugby Union,7174.29
2015-09-17T00:00:00.0000000,Soccer,500208.78
2015-09-17T00:00:00.0000000,Tennis,247169.2
2015-09-18T00:00:00.0000000,Australian Rules,411346.74
2015-09-18T00:00:00.0000000,Cricket,421175.32
2015-09-18T00:00:00.0000000,Rugby League,297159.32
2015-09-18T00:00:00.0000000,Rugby Union,120887.28
2015-09-18T00:00:00.0000000,Soccer,124797.29
2015-09-18T00:00:00.0000000,Tennis,382116.21
2015-09-19T00:00:00.0000000,Australian Rules,427566.48
2015-09-19T00:00:00.0000000,Cricket,1097577.15
2015-09-19T00:00:00.0000000,Rugby League,204436.25
2015-09-19T00:00:00.0000000,Rugby Union,166734.22
2015-09-19T00:00:00.0000000,Soccer,722846.79
2015-09-19T00:00:00.0000000,Tennis,250000.15
2015-09-20T00:00:00.0000000,Australian Rules,5979.06
2015-09-20T00:00:00.0000000,Cricket,180931.89
2015-09-20T00:00:00.0000000,Rugby League,2366.61
2015-09-20T00:00:00.0000000,Rugby Union,183371.88
2015-09-20T00:00:00.0000000,Soccer,932000.79
2015-09-20T00:00:00.0000000,Tennis,231995.02
2015-09-21T00:00:00.0000000,Soccer,157770.04
2015-09-21T00:00:00.0000000,Tennis,297613.48
2015-09-22T00:00:00.0000000,Soccer,396303.52
2015-09-22T00:00:00.0000000,Tennis,588514.73
2015-09-23T00:00:00.0000000,Rugby Union,316354.45
2015-09-23T00:00:00.0000000,Soccer,393889.81
2015-09-23T00:00:00.0000000,Tennis,528339.59
2015-09-24T00:00:00.0000000,Rugby League,2820.63
2015-09-24T00:00:00.0000000,Rugby Union,74041.93
2015-09-24T00:00:00.0000000,Soccer,240740.31
2015-09-24T00:00:00.0000000,Tennis,729288.45
2015-09-25T00:00:00.0000000,Australian Rules,554988.72
2015-09-25T00:00:00.0000000,Cricket,1010.75
2015-09-25T00:00:00.0000000,Rugby League,476230.89
2015-09-25T00:00:00.0000000,Rugby Union,62203.98
2015-09-25T00:00:00.0000000,Soccer,222879
2015-09-25T00:00:00.0000000,Tennis,556321.41
2015-09-26T00:00:00.0000000,Australian Rules,535630.58
2015-09-26T00:00:00.0000000,Cricket,2707.42
2015-09-26T00:00:00.0000000,Rugby League,329981.55
2015-09-26T00:00:00.0000000,Rugby Union,211090.11
2015-09-26T00:00:00.0000000,Soccer,794451.8
2015-09-26T00:00:00.0000000,Tennis,338515.68
2015-09-27T00:00:00.0000000,Australian Rules,14796.42
2015-09-27T00:00:00.0000000,Cricket,163567.24
2015-09-27T00:00:00.0000000,Rugby League,7417.41
2015-09-27T00:00:00.0000000,Rugby Union,188396.31
2015-09-27T00:00:00.0000000,Soccer,550452.28
2015-09-27T00:00:00.0000000,Tennis,421424.03
2015-09-28T00:00:00.0000000,Australian Rules,664636.26
2015-09-28T00:00:00.0000000,Rugby League,88.29
2015-09-28T00:00:00.0000000,Soccer,237269.95
2015-09-28T00:00:00.0000000,Tennis,534179.67
2015-09-29T00:00:00.0000000,Cricket,207583.73
2015-09-29T00:00:00.0000000,Rugby Union,54140.19
2015-09-29T00:00:00.0000000,Soccer,396563.7
2015-09-29T00:00:00.0000000,Tennis,389715.22
2015-09-30T00:00:00.0000000,Cricket,1385.02
2015-09-30T00:00:00.0000000,Rugby Union,3034.38
2015-09-30T00:00:00.0000000,Soccer,289211.14
2015-09-30T00:00:00.0000000,Tennis,506235.81
2015-10-01T00:00:00.0000000,Cricket,215737.74
2015-10-01T00:00:00.0000000,Rugby League,3251.27
2015-10-01T00:00:00.0000000,Rugby Union,133777.03
2015-10-01T00:00:00.0000000,Soccer,234087.94
2015-10-01T00:00:00.0000000,Tennis,508305.3
2015-10-02T00:00:00.0000000,Cricket,1430667.56
2015-10-02T00:00:00.0000000,Rugby League,2716.39
2015-10-02T00:00:00.0000000,Rugby Union,68442.89
2015-10-02T00:00:00.0000000,Soccer,117257.25
2015-10-02T00:00:00.0000000,Tennis,317037.83
2015-10-03T00:00:00.0000000,Australian Rules,1545905.26
2015-10-03T00:00:00.0000000,Cricket,556208.42
2015-10-03T00:00:00.0000000,Rugby League,527.47
2015-10-03T00:00:00.0000000,Rugby Union,485988.24
2015-10-03T00:00:00.0000000,Soccer,1059789.83
2015-10-03T00:00:00.0000000,Tennis,274913.69
2015-10-04T00:00:00.0000000,Cricket,4730.92
2015-10-04T00:00:00.0000000,Rugby League,891219.44
2015-10-04T00:00:00.0000000,Rugby Union,104456.15
2015-10-04T00:00:00.0000000,Soccer,1812311.99
2015-10-04T00:00:00.0000000,Tennis,305692.14
2015-10-05T00:00:00.0000000,Cricket,974011.05
2015-10-05T00:00:00.0000000,Rugby Union,1576.83
2015-10-05T00:00:00.0000000,Soccer,211879.81
2015-10-05T00:00:00.0000000,Tennis,525908.96
2015-10-06T00:00:00.0000000,Cricket,5413.59
2015-10-06T00:00:00.0000000,Rugby Union,158156.43
2015-10-06T00:00:00.0000000,Soccer,192853.02
2015-10-06T00:00:00.0000000,Tennis,558469.92
2015-10-07T00:00:00.0000000,Cricket,1975.49
2015-10-07T00:00:00.0000000,Rugby Union,107294.33
2015-10-07T00:00:00.0000000,Soccer,558316.03
2015-10-07T00:00:00.0000000,Tennis,600120.91
2015-10-08T00:00:00.0000000,Cricket,27309.42
2015-10-08T00:00:00.0000000,Rugby Union,9778.22
2015-10-08T00:00:00.0000000,Soccer,663150.35
2015-10-08T00:00:00.0000000,Tennis,560320.05
2015-10-09T00:00:00.0000000,Cricket,285713.15
2015-10-09T00:00:00.0000000,Rugby Union,90784.11
2015-10-09T00:00:00.0000000,Soccer,512936.94
2015-10-09T00:00:00.0000000,Tennis,618261.28
2015-10-10T00:00:00.0000000,Cricket,66684.45
2015-10-10T00:00:00.0000000,Rugby League,9815.52
2015-10-10T00:00:00.0000000,Rugby Union,334337.88
2015-10-10T00:00:00.0000000,Soccer,389199.23
2015-10-10T00:00:00.0000000,Tennis,639692.44
2015-10-11T00:00:00.0000000,Cricket,1704490.22
2015-10-11T00:00:00.0000000,Rugby Union,210376.46
2015-10-11T00:00:00.0000000,Soccer,632671.73
2015-10-11T00:00:00.0000000,Tennis,330793.47
2015-10-12T00:00:00.0000000,Cricket,27050.24
2015-10-12T00:00:00.0000000,Rugby Union,156.52
2015-10-12T00:00:00.0000000,Soccer,248413.57
2015-10-12T00:00:00.0000000,Tennis,499905.37
2015-10-13T00:00:00.0000000,Cricket,227170.76
2015-10-13T00:00:00.0000000,Soccer,303195.74
2015-10-13T00:00:00.0000000,Tennis,800300.06
2015-10-14T00:00:00.0000000,Cricket,1124763.12
2015-10-14T00:00:00.0000000,Soccer,94919.69
2015-10-14T00:00:00.0000000,Tennis,638841.01
2015-10-15T00:00:00.0000000,Cricket,14611.27
2015-10-15T00:00:00.0000000,Rugby Union,12.77
2015-10-15T00:00:00.0000000,Soccer,143435.93
2015-10-15T00:00:00.0000000,Tennis,814029.82
2015-10-16T00:00:00.0000000,Cricket,243759.76
2015-10-16T00:00:00.0000000,Rugby Union,13381.56
2015-10-16T00:00:00.0000000,Soccer,275173.28
2015-10-16T00:00:00.0000000,Tennis,921317.79
2015-10-17T00:00:00.0000000,Cricket,1203632.16
2015-10-17T00:00:00.0000000,Rugby Union,504144
2015-10-17T00:00:00.0000000,Soccer,854560.49
2015-10-17T00:00:00.0000000,Tennis,502115.18
2015-10-18T00:00:00.0000000,Cricket,1694535.42
2015-10-18T00:00:00.0000000,Rugby Union,685056.47
2015-10-18T00:00:00.0000000,Soccer,714996.19
2015-10-18T00:00:00.0000000,Tennis,342710.21
2015-10-19T00:00:00.0000000,Cricket,30842.43
2015-10-19T00:00:00.0000000,Rugby Union,36.45
2015-10-19T00:00:00.0000000,Soccer,157770.47
2015-10-19T00:00:00.0000000,Tennis,718365.6
2015-10-20T00:00:00.0000000,Cricket,141412.72
2015-10-20T00:00:00.0000000,Soccer,341645.83
2015-10-20T00:00:00.0000000,Tennis,673993.32
2015-10-21T00:00:00.0000000,Cricket,45412.95
2015-10-21T00:00:00.0000000,Soccer,853433.08
2015-10-21T00:00:00.0000000,Tennis,545664.7
2015-10-22T00:00:00.0000000,Cricket,760128.73
2015-10-22T00:00:00.0000000,Rugby Union,69.32
2015-10-22T00:00:00.0000000,Soccer,376806.05
2015-10-22T00:00:00.0000000,Tennis,332599.74
2015-10-23T00:00:00.0000000,Cricket,50162.19
2015-10-23T00:00:00.0000000,Rugby League,258.91
2015-10-23T00:00:00.0000000,Rugby Union,10362.57
2015-10-23T00:00:00.0000000,Soccer,254634.81
2015-10-23T00:00:00.0000000,Tennis,646137.18
2015-10-24T00:00:00.0000000,Cricket,24718.23
2015-10-24T00:00:00.0000000,Rugby League,1.88
2015-10-24T00:00:00.0000000,Rugby Union,542031.17
2015-10-24T00:00:00.0000000,Soccer,783466.09
2015-10-24T00:00:00.0000000,Tennis,200708.35
2015-10-25T00:00:00.0000000,Cricket,592043.04
2015-10-25T00:00:00.0000000,Rugby Union,360823.71
2015-10-25T00:00:00.0000000,Soccer,975558.52
2015-10-25T00:00:00.0000000,Tennis,264336.22
2015-10-26T00:00:00.0000000,Cricket,1519547.25
2015-10-26T00:00:00.0000000,Soccer,133132.65
2015-10-26T00:00:00.0000000,Tennis,320036.28
2015-10-27T00:00:00.0000000,Cricket,834.73
2015-10-27T00:00:00.0000000,Soccer,173187.08
2015-10-27T00:00:00.0000000,Tennis,434606.09
2015-10-28T00:00:00.0000000,Cricket,123703.57
2015-10-28T00:00:00.0000000,Soccer,186783.97
2015-10-28T00:00:00.0000000,Tennis,526379.74
2015-10-29T00:00:00.0000000,Cricket,1423.57
2015-10-29T00:00:00.0000000,Soccer,117287.28
2015-10-29T00:00:00.0000000,Tennis,509846.59
2015-10-30T00:00:00.0000000,Cricket,3215.76
2015-10-30T00:00:00.0000000,Rugby Union,115941.97
2015-10-30T00:00:00.0000000,Soccer,218799.19
2015-10-30T00:00:00.0000000,Tennis,823965.53
2015-10-31T00:00:00.0000000,Cricket,5982.56
2015-10-31T00:00:00.0000000,Rugby Union,1563134
2015-10-31T00:00:00.0000000,Soccer,1281248.97
2015-10-31T00:00:00.0000000,Tennis,597544.72
2015-11-01T00:00:00.0000000,Cricket,527355.91
2015-11-01T00:00:00.0000000,Rugby League,18479.88
2015-11-01T00:00:00.0000000,Rugby Union,2453.11
2015-11-01T00:00:00.0000000,Soccer,385135.32
2015-11-01T00:00:00.0000000,Tennis,374388.27
2015-11-02T00:00:00.0000000,Cricket,2737
2015-11-02T00:00:00.0000000,Soccer,181725.58
2015-11-02T00:00:00.0000000,Tennis,200983.53
2015-11-03T00:00:00.0000000,Cricket,8495.62
2015-11-03T00:00:00.0000000,Soccer,188026.76
2015-11-03T00:00:00.0000000,Tennis,427374.31
2015-11-04T00:00:00.0000000,Cricket,524526.35
2015-11-04T00:00:00.0000000,Soccer,198204.26
2015-11-04T00:00:00.0000000,Tennis,644209.9
2015-11-05T00:00:00.0000000,Cricket,1259944.8
2015-11-05T00:00:00.0000000,Soccer,202164.31
2015-11-05T00:00:00.0000000,Tennis,635753.28
2015-11-06T00:00:00.0000000,Cricket,77326.1
2015-11-06T00:00:00.0000000,Rugby Union,2083.76
2015-11-06T00:00:00.0000000,Soccer,165116.28
2015-11-06T00:00:00.0000000,Tennis,484983.45
2015-11-07T00:00:00.0000000,Cricket,1046454.65
2015-11-07T00:00:00.0000000,Rugby League,15899.92
2015-11-07T00:00:00.0000000,Rugby Union,3732.75
2015-11-07T00:00:00.0000000,Soccer,522295.96
2015-11-07T00:00:00.0000000,Tennis,327419.83
2015-11-08T00:00:00.0000000,Cricket,126791.66
2015-11-08T00:00:00.0000000,Rugby Union,1728.46
2015-11-08T00:00:00.0000000,Soccer,616242.92
2015-11-08T00:00:00.0000000,Tennis,247901.52
2015-11-09T00:00:00.0000000,Cricket,2263017.73
2015-11-09T00:00:00.0000000,Soccer,126796.02
2015-11-09T00:00:00.0000000,Tennis,135036.15
2015-11-10T00:00:00.0000000,Cricket,2230.32
2015-11-10T00:00:00.0000000,Soccer,227607.77
2015-11-10T00:00:00.0000000,Tennis,176486.46
2015-11-11T00:00:00.0000000,Cricket,1236994.61
2015-11-11T00:00:00.0000000,Soccer,87077.71
2015-11-11T00:00:00.0000000,Tennis,120341.83
2015-11-12T00:00:00.0000000,Cricket,177559.05
2015-11-12T00:00:00.0000000,Rugby Union,1585.32
2015-11-12T00:00:00.0000000,Soccer,207274.07
2015-11-12T00:00:00.0000000,Tennis,115332.58
2015-11-13T00:00:00.0000000,Cricket,1362726.87
2015-11-13T00:00:00.0000000,Rugby Union,1606.65
2015-11-13T00:00:00.0000000,Soccer,179834.56
2015-11-13T00:00:00.0000000,Tennis,86636.6
2015-11-14T00:00:00.0000000,Cricket,19372.79
2015-11-14T00:00:00.0000000,Rugby League,36780.81
2015-11-14T00:00:00.0000000,Rugby Union,8222.77
2015-11-14T00:00:00.0000000,Soccer,693263.63
2015-11-14T00:00:00.0000000,Tennis,82901.55
2015-11-15T00:00:00.0000000,Cricket,836901.16
2015-11-15T00:00:00.0000000,Rugby Union,3139.44
2015-11-15T00:00:00.0000000,Soccer,159561.07
2015-11-15T00:00:00.0000000,Tennis,219037.05
2015-11-16T00:00:00.0000000,Cricket,10359.28
2015-11-16T00:00:00.0000000,Soccer,61997.56
2015-11-16T00:00:00.0000000,Tennis,199799.61
2015-11-17T00:00:00.0000000,Cricket,2892466.54
2015-11-17T00:00:00.0000000,Soccer,339475.26
2015-11-17T00:00:00.0000000,Tennis,416752.16
2015-11-18T00:00:00.0000000,Cricket,760501.19
2015-11-18T00:00:00.0000000,Soccer,77015.09
2015-11-18T00:00:00.0000000,Tennis,210989.9
2015-11-19T00:00:00.0000000,Cricket,1271.98
2015-11-19T00:00:00.0000000,Rugby Union,2336.74
2015-11-19T00:00:00.0000000,Soccer,189891.28
2015-11-19T00:00:00.0000000,Tennis,245682.96
2015-11-20T00:00:00.0000000,Cricket,1048141.41
2015-11-20T00:00:00.0000000,Rugby Union,8417.5
2015-11-20T00:00:00.0000000,Soccer,248422.92
2015-11-20T00:00:00.0000000,Tennis,484130.52
2015-11-21T00:00:00.0000000,Cricket,3758.51
2015-11-21T00:00:00.0000000,Rugby Union,9343.6
